,tweet_id,author_id,retweet_count,like_count,text,language,created_at,source,possibly_sensitive,image_url
1471524156709683200,1471524156709683200,410012918,22,0,RT @CBSSportsGolazo: BREAKING: Manchester United's match on Saturday vs. Brighton has been postponed due to rising COVID-19 cases. https://…,en,2021-12-16T16:54:33.000Z,Twitter for iPhone,False,
1471524156680413184,1471524156680413184,893453360300425216,83,0,RT @mufcMPB: Manchester United coach Martyn Pert is in advanced talks to join Ipswich with Kieran McKenna. #MUFC [@ChrisWheelerDM],en,2021-12-16T16:54:33.000Z,Twitter for Android,False,
1471524140255309825,1471524140255309825,1010034648,1484,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T16:54:29.000Z,Twitter for Android,False,
1471524136157650945,1471524136157650945,982349665655054336,41,0,"RT @DeadlineDayLive: 🚨 Manchester United first team coach Kieran McKenna is in advanced talks to take over as Ipswich Town manager.

(Sourc…",en,2021-12-16T16:54:28.000Z,Twitter for iPhone,False,
1471524133192273932,1471524133192273932,151340019,22,0,RT @CBSSportsGolazo: BREAKING: Manchester United's match on Saturday vs. Brighton has been postponed due to rising COVID-19 cases. https://…,en,2021-12-16T16:54:27.000Z,Twitter Web App,False,
1471524119124533251,1471524119124533251,1423667706448994305,88,0,RT @AlertaNews24: 🇬🇧 | URGENTE - CORONAVIRUS: Un brote de COVID en el complejo de entrenamiento del Manchester United ha obligado a pospone…,es,2021-12-16T16:54:24.000Z,Twitter Web App,False,
1471524117623054342,1471524117623054342,1350436290337124352,388,0,RT @SkySportsNews: Manchester United's Premier League fixture at home to #BHAFC on Saturday has been postponed due to the Covid-19 outbreak…,en,2021-12-16T16:54:23.000Z,Twitter for Android,False,
1471524103509012488,1471524103509012488,437477918,0,0,Perghhh ni zaman2 kegemilangan Manchester United ni https://t.co/Q3WVHvSVhc,in,2021-12-16T16:54:20.000Z,Twitter for iPhone,False,
1471524089126952961,1471524089126952961,797350779266990080,1,0,RT @kessbenmedia: The Premier League confirm that Manchester United's game against Brighton and also Leicester and Tottenham Hotspur has be…,en,2021-12-16T16:54:17.000Z,Twitter for Android,False,
1471524086148997126,1471524086148997126,2627258377,2,0,"RT @DMontalvan: The Premier League has had to cancel 5 games in the last 7 days due to COVID outbreaks!!

Leicester City 🆚 Tottenham 
Manch…",en,2021-12-16T16:54:16.000Z,Twitter Web App,False,
1471524082323705871,1471524082323705871,103729358,16,0,RT @Mercado_Ingles: NOTICIA. El partido Manchester United vs Brighton ha sido pospuesto debido a un brote de COVID-19 con el staff y jugado…,es,2021-12-16T16:54:15.000Z,Twitter for Android,False,
1471524075210170376,1471524075210170376,1341401736603426816,5,0,"RT @beinsports_FR: 🇬🇧 Premier League 
🗓️ 2 matchs reportés pour cause de Covid-19
https://t.co/8TeSrlmfC8",fr,2021-12-16T16:54:13.000Z,Twitter for Android,False,
1471524063906516994,1471524063906516994,637314618,0,0,"Either Null and void the season or start points deduction on Teams.

Won't happen because its Manchester United https://t.co/dsymlB8xWC",en,2021-12-16T16:54:11.000Z,Twitter for Android,False,
1471524051629793288,1471524051629793288,410210301,13,0,"RT @SkySport: ULTIM'ORA PREMIER
MANCHESTER UNITED-BRIGHTON RINVIATA PER COVID
La partita era in programma per sabato alle 13:30
#SkySport #…",it,2021-12-16T16:54:08.000Z,Twitter Web App,False,
1471524032369594373,1471524032369594373,1001966393586307074,63,0,RT @mufcMPB: Anthony Elanga is on the verge of signing a new long-term contract at Manchester United. Terms have been agreed. #MUFC [@Chris…,en,2021-12-16T16:54:03.000Z,Twitter for iPhone,False,
1471524020445188105,1471524020445188105,19086695,11,0,RT @AFP: #BREAKING Manchester United v Brighton postponed over Covid outbreak: Premier League #AFPSports https://t.co/BxjcQJlVwe,en,2021-12-16T16:54:00.000Z,Twitter for iPhone,False,https://pbs.twimg.com/media/FGvMs7KVEAQtLuU.png
1471524020227121156,1471524020227121156,125658836,19,0,"RT @TheAthleticUK: NEWS | Ipswich granted permission to speak to Manchester United's Kieran McKenna about becoming new head coach

The Athl…",en,2021-12-16T16:54:00.000Z,Twitter for Android,False,
1471524012270497803,1471524012270497803,332885533,13,0,"RT @SkySport: ULTIM'ORA PREMIER
MANCHESTER UNITED-BRIGHTON RINVIATA PER COVID
La partita era in programma per sabato alle 13:30
#SkySport #…",it,2021-12-16T16:53:58.000Z,Twitter Web App,False,
1471524006473961474,1471524006473961474,1001966393586307074,83,0,RT @mufcMPB: Manchester United coach Martyn Pert is in advanced talks to join Ipswich with Kieran McKenna. #MUFC [@ChrisWheelerDM],en,2021-12-16T16:53:57.000Z,Twitter for iPhone,False,
1471524004716417025,1471524004716417025,68930552,0,1,"Tadi sore, laga Leicester vs Tottenham resmi ditunda lalu menyusul laga Manchester United melawan Brighton  https://t.co/TElXxUYwur",in,2021-12-16T16:53:56.000Z,micom,False,
1471524001335988228,1471524001335988228,1202650342497894405,106,0,"RT @Footballogue: [#Mercato🔁] 🔴 Manchester United est actuellement considéré comme ""le seul club sérieux qui peut régler l'indemnité"" pour…",fr,2021-12-16T16:53:56.000Z,Twitter for iPhone,False,
1471523989881196545,1471523989881196545,65898038,662,0,"RT @premierleague: Manchester United’s fixture against Brighton &amp; Hove Albion this weekend has been postponed by the #PL Board today 

It i…",en,2021-12-16T16:53:53.000Z,Twitter Web App,False,
1471523934688493576,1471523934688493576,861923023116488705,1,0,"RT @TapInsTapOuts: Kieran Trippier spent all summer being linked to #MUFC, but it now seems likely he'll be heading to #NUFC in January...…",en,2021-12-16T16:53:40.000Z,Twitter Web App,False,
1471523934273249282,1471523934273249282,1266768300563992577,1484,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T16:53:40.000Z,Twitter for Android,False,
1471523930028531714,1471523930028531714,1278255060502425600,2,0,RT @ManUtdMEN: #MUFC are facing up to a fixture nightmare. https://t.co/CN7q5jY6zG,en,2021-12-16T16:53:39.000Z,Twitter for Android,False,
1471523907006042124,1471523907006042124,1278430879484915716,108,0,"RT @ActuFoot_: 🔴 Initialement prévue samedi, la rencontre entre Manchester United et Brighton est reportée à cause de cas de Covid-19 au se…",fr,2021-12-16T16:53:33.000Z,Twitter for iPhone,False,
1471523895060713481,1471523895060713481,1024635982476398592,1484,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T16:53:30.000Z,Twitter for Android,False,
1471523886118412298,1471523886118412298,1222343198955188229,34,0,"RT @DeadlineDayLive: 🚨 Ipswich Town are set to appoint Manchester United first-team coach Kieran McKenna as their new manager.

(Source: Sk…",en,2021-12-16T16:53:28.000Z,Twitter for Android,False,
1471523864807100422,1471523864807100422,975941399764877313,40,0,"RT @nickmashiter: Martyn Pert, Manchester United's highly rated first-team coach, also expected to leave Old Trafford. Due to follow Kieran…",en,2021-12-16T16:53:23.000Z,Twitter for iPhone,False,
1471523852845039621,1471523852845039621,1166740233989304321,0,1,"Manchester United first-team coach Kieran McKenna has already informed manager Ralf Rangnick of his desire to take the Ipswich Town managerial role. 🔵⚪️ [@sistoney67]

#TheGoalpostNews #McKenna #KieranMcKenna #Rangnick #MUFC #Ipswich #IpswichTown #ITFC #ManchesterUnited #MUlive https://t.co/rOZmiOPbWp",en,2021-12-16T16:53:20.000Z,Twitter Web App,False,https://pbs.twimg.com/media/FGvmzwEXEAQEltf.jpg
1471523832766898182,1471523832766898182,2745170855,195,0,RT @ManUnitedZone_: 19 positive cases have been recorded across players and staff at Manchester United. Not all immediate first team person…,en,2021-12-16T16:53:15.000Z,Twitter for Android,False,
1471523827041464321,1471523827041464321,216414228,0,2,Ipswich Town 'granted permission' by Manchester United to speak with assistant Kieran McKenna https://t.co/CFbPB4g24W,en,2021-12-16T16:53:14.000Z,Twitter Web App,False,
1471523816492912654,1471523816492912654,2745170855,180,0,RT @JonathanShrager: I am told that Atlético Madrid are currently not interested in signing Anthony Martial from Manchester United,en,2021-12-16T16:53:12.000Z,Twitter for Android,False,
1471523815570219016,1471523815570219016,933357392858927104,29,0,"RT @paddypower: Manchester United coach, Kieran McKenna is set to be confirmed as the new Ipswich Town manager.

McKenna has also been conf…",en,2021-12-16T16:53:11.000Z,Twitter for iPhone,False,
1471523812743208966,1471523812743208966,834241122352390144,108,0,"RT @ActuFoot_: 🔴 Initialement prévue samedi, la rencontre entre Manchester United et Brighton est reportée à cause de cas de Covid-19 au se…",fr,2021-12-16T16:53:11.000Z,Twitter for Android,False,
1471523788680581120,1471523788680581120,1425126622781399040,1484,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T16:53:05.000Z,Twitter for iPhone,False,
1471523782850277380,1471523782850277380,1407393326177742849,0,0,#Covid outbreak forces postponement of #ManchesterUnited  vs #Brighton match https://t.co/jJKC7TUzYG,en,2021-12-16T16:53:04.000Z,Twitter Web App,False,
1471523770825424897,1471523770825424897,1136982936803262464,66,0,RT @EmmanuelQuenzie: I stake long bet wey they postponed Manchester united and Brighton match. The way Oyigbo go rip me err. Sika no koraa…,en,2021-12-16T16:53:01.000Z,Twitter for Android,False,
1471523766823964673,1471523766823964673,265902729,5,75,"Is this the face of the next Ipswich Town manager?

Manchester United have given their assistant first team coach Kieran McKenna permission to speak to #itfc.

#bbcfootball #mufc #bbcefl",en,2021-12-16T16:53:00.000Z,Twitter for Advertisers.,False,
1471523761270755335,1471523761270755335,1097507995653734401,1,0,"RT @D_WarEagle: Everyone is leaving Manchester United, na only Mike Phelan no get rumours.",en,2021-12-16T16:52:58.000Z,Twitter for iPhone,False,
1471523756522672132,1471523756522672132,62587508,63,0,RT @mufcMPB: Anthony Elanga is on the verge of signing a new long-term contract at Manchester United. Terms have been agreed. #MUFC [@Chris…,en,2021-12-16T16:52:57.000Z,Twitter for Android,False,
1471523718186872834,1471523718186872834,1214949263257542656,0,0,"@Irontoffee I heard if it's Null and Voided, then the Watford Rule comes into effect. 

Teams conceding most goals against Watford this season will be relegated. 

Everton (5), Manchester United (4) and Norwich (3). Villa also conceded three times, but scored twice and Norwich only once. https://t.co/JViVgqMCH5",en,2021-12-16T16:52:48.000Z,Twitter for Android,False,
1471523716156825607,1471523716156825607,2402626011,0,4,"Not an expert on McKenna by any stretch of the imagination but is extremely highly rated within Manchester United. Also, we're League One and are currently utterly shit. It can't possibly be worse than it is right now can it?",en,2021-12-16T16:52:48.000Z,Twitter for Android,False,
1471523714214813698,1471523714214813698,1176536021263159299,1,2,"🚨 Alarma por Covid-19 en Inglaterra

🏟 Ya se han suspendido:
❌ Brighton-Tottenham
❌ Brentford-Manchester United
❌ Burnley-Watford
❌ Leicester-Tottenham (de hoy)

👀 Además, el Chelsea presenta varios jugadores que han dado positivo en las últimas horas. https://t.co/WUwG4nYtCP",es,2021-12-16T16:52:47.000Z,Twitter Web App,False,https://pbs.twimg.com/media/FGvm_qmXoAE1rUD.png
1471523703385174024,1471523703385174024,1199886747863257088,527,0,RT @brfootball: The Premier League confirm that Manchester United's game against Brighton on Saturday will be postponed due to rise of COVI…,en,2021-12-16T16:52:45.000Z,Twitter for Android,False,
1471523686977085451,1471523686977085451,367250534,40,0,"RT @nickmashiter: Martyn Pert, Manchester United's highly rated first-team coach, also expected to leave Old Trafford. Due to follow Kieran…",en,2021-12-16T16:52:41.000Z,Twitter for Android,False,
1471523686209388544,1471523686209388544,219523234,5,0,"RT @PMar7inezz: Manchester United vs Braighton , partido de Premier League con fecha para este Sábado 18 de Diciembre se suspendió por los…",es,2021-12-16T16:52:41.000Z,Twitter for iPhone,False,
1471523675623022592,1471523675623022592,1224643780730445824,0,0,Premier League: Manchester United vs Brighton Postponed Over COVID-19 Outbreak | Football News https://t.co/2RKEql7ZJ0,en,2021-12-16T16:52:38.000Z,WordPress.com,False,
1471523668215963652,1471523668215963652,3084411659,19,0,"RT @usmntonly: A look at 16-year-old Kristian Fletcher, who is expected to sign with Borussia Dortmund, per @KeithCostigan. 

He trialed at…",en,2021-12-16T16:52:36.000Z,Twitter for iPhone,False,
1471523664504016905,1471523664504016905,1223333371692056577,662,0,"RT @premierleague: Manchester United’s fixture against Brighton &amp; Hove Albion this weekend has been postponed by the #PL Board today 

It i…",en,2021-12-16T16:52:35.000Z,Twitter for Android,False,
1471523664118136839,1471523664118136839,818307751,15,0,RT @MUnitedFR: Anthony Elanga est sur le point de signer un nouveau contrat avec Manchester United. [@mcgrathmike] #MUFC https://t.co/7pZI2…,fr,2021-12-16T16:52:35.000Z,Twitter for Android,False,
1471523630874046477,1471523630874046477,954135112685359104,1127,0,RT @OficialSala12: Mbappé comemorando seu 100° gol com a camisa do PSG do mesmo jeito que Cristiano Ronaldo comemorou seu 100° gol pelo Man…,pt,2021-12-16T16:52:27.000Z,Twitter for iPhone,False,
1471523630118936577,1471523630118936577,791934559344406528,1485,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T16:52:27.000Z,Twitter for Android,False,
1471523622837792772,1471523622837792772,1189619293153091585,989,0,"RT @WelBeast: West Ham this season beat:
Pep Guardiola's Manchester City
Thomas Tuchel's Chelsea
Jurgen Klopp's Liverpool 
Manchester Unite…",en,2021-12-16T16:52:25.000Z,Twitter for Android,False,
1471523581368713216,1471523581368713216,1470073155393835008,18,0,"RT @ArobaseGiovanny: Pas de Manchester United samedi, pas de Cristiano Ronaldo... encore.... 😮‍💨

2 matchs pour atteindre les 50 buts sur l…",fr,2021-12-16T16:52:16.000Z,Twitter for iPhone,False,
1471523563194630151,1471523563194630151,2212376353,389,0,RT @SkySportsNews: Manchester United's Premier League fixture at home to #BHAFC on Saturday has been postponed due to the Covid-19 outbreak…,en,2021-12-16T16:52:11.000Z,Twitter for iPhone,False,
1471523546937581573,1471523546937581573,1068957070483968001,989,0,"RT @WelBeast: West Ham this season beat:
Pep Guardiola's Manchester City
Thomas Tuchel's Chelsea
Jurgen Klopp's Liverpool 
Manchester Unite…",en,2021-12-16T16:52:07.000Z,Twitter for iPhone,False,
1471523533423624197,1471523533423624197,2618847018,95,0,RT @AdamCrafton_: NEW: Ipswich Town in talks with Manchester United coach Kieran McKenna about vacant managerial role. #mufc have granted p…,en,2021-12-16T16:52:04.000Z,Twitter for iPhone,False,
1471523523000684553,1471523523000684553,1418981527166332938,0,0,@giraltpablo Por eso también se aplazo el de Manchester United y Brenfort??,es,2021-12-16T16:52:02.000Z,Twitter for iPhone,False,
1471523505653129221,1471523505653129221,1635906511,0,0,"Well look what we have here 🧐🧐
United coach Kieran McKenna set to be named as the new Ipswich boss https://t.co/2W7NuXzeLG @MailSport",en,2021-12-16T16:51:57.000Z,Twitter for Android,False,
1471523505095073797,1471523505095073797,4162010363,527,0,RT @brfootball: The Premier League confirm that Manchester United's game against Brighton on Saturday will be postponed due to rise of COVI…,en,2021-12-16T16:51:57.000Z,Twitter for Android,False,
1471523487277895692,1471523487277895692,1134350072,84,0,RT @mufcMPB: Manchester United coach Martyn Pert is in advanced talks to join Ipswich with Kieran McKenna. #MUFC [@ChrisWheelerDM],en,2021-12-16T16:51:53.000Z,Twitter for Android,False,
1471523486191521798,1471523486191521798,801850361833291776,4,0,RT @MikeLUHG0: The gap between Leicesters last trophy and Liverpools last trophy is far smaller than the gap between United and Arsenal's.…,en,2021-12-16T16:51:53.000Z,Twitter for Android,False,
1471523473315049475,1471523473315049475,1151572117332385792,21,0,"RT @TimelineCR7: OFFICIAL:

Manchester United's game against Brighton has been postponed. https://t.co/lQM12Xb4on",en,2021-12-16T16:51:50.000Z,Twitter for iPhone,False,https://pbs.twimg.com/media/FGvKmzYUcAwemNC.jpg
1471523465752678403,1471523465752678403,2235620133,84,0,RT @mufcMPB: Manchester United coach Martyn Pert is in advanced talks to join Ipswich with Kieran McKenna. #MUFC [@ChrisWheelerDM],en,2021-12-16T16:51:48.000Z,Twitter for iPhone,False,
1471523450640646151,1471523450640646151,737049319,84,0,RT @mufcMPB: Manchester United coach Martyn Pert is in advanced talks to join Ipswich with Kieran McKenna. #MUFC [@ChrisWheelerDM],en,2021-12-16T16:51:44.000Z,Twitter for Android,False,
1471523439391522817,1471523439391522817,1223333371692056577,389,0,RT @SkySportsNews: Manchester United's Premier League fixture at home to #BHAFC on Saturday has been postponed due to the Covid-19 outbreak…,en,2021-12-16T16:51:42.000Z,Twitter for Android,False,
1471523436350562309,1471523436350562309,1176536021263159299,0,1,"🚨 OFICIAL 🚨

❌ Pospuesto el partido de este sábado entre Manchester United y Brighton

💬 ""La Premier League ha confirmado que el partido de este sábado con el Brighton ha sido pospuesto"" https://t.co/omc4hRpKJD",es,2021-12-16T16:51:41.000Z,Twitter Web App,False,https://pbs.twimg.com/media/FGvmtzoXsAY8BmH.png
1471523425424392194,1471523425424392194,1323221954292289546,0,0,"@betikaKe hii bet I was to win KSH 10500 before game ya Manchester United owe postponed,ajabu after it was postponed,imebaki Ksh 5500,kwani game ya Manchester United ilikuwa na odd ya 2.00????Ulaghai juu wameona watakuliwa https://t.co/KGTLyYy5zV",tl,2021-12-16T16:51:38.000Z,Twitter for Android,False,https://pbs.twimg.com/media/FGvmvIYXwAIGEd6.jpg
1471523423591534603,1471523423591534603,188338996,40,0,"RT @nickmashiter: Martyn Pert, Manchester United's highly rated first-team coach, also expected to leave Old Trafford. Due to follow Kieran…",en,2021-12-16T16:51:38.000Z,Twitter for iPhone,False,
1471523420458434562,1471523420458434562,1506320791,1485,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T16:51:37.000Z,Twitter for Android,False,
1471523419908976644,1471523419908976644,801850361833291776,9,0,"RT @MikeLUHG0: Spot on btw.   It's not even close to being up for debate.  

Their last trophy was far more recently.

All Manchester Unite…",en,2021-12-16T16:51:37.000Z,Twitter for Android,False,
1471523404675268613,1471523404675268613,1207637196280385536,105,0,"RT @IamQuophiJr: Once Again, Good Morning to Fans Of Boca Juniors And Manchester United.",en,2021-12-16T16:51:33.000Z,Twitter for Android,False,
1471523396412317699,1471523396412317699,1436521546319687687,0,0,Premier League: Manchester United vs Brighton Postponed Over COVID-19 Outbreak | Football News https://t.co/MR3ANWv395,en,2021-12-16T16:51:31.000Z,WordPress.com,False,
1471523390494326794,1471523390494326794,1405116317166968849,1127,0,RT @OficialSala12: Mbappé comemorando seu 100° gol com a camisa do PSG do mesmo jeito que Cristiano Ronaldo comemorou seu 100° gol pelo Man…,pt,2021-12-16T16:51:30.000Z,Twitter for Android,False,
1471523381069635590,1471523381069635590,1382359635026403334,0,0,"@ci_uic Sauf qu'on joue les phases finales de LDC tous les ans e que ça fait 2 ans qu'on est minimum en 1/2 finales. Manchester United s'est retrouvée en Europa l'an dernier mdr
Et disons qu'on en est pas à prendre 4-1 par le 17ème du championnat",fr,2021-12-16T16:51:28.000Z,Twitter Web App,False,
1471523359074795520,1471523359074795520,2514924204,51,0,"RT @footballdaily: 🚨 BREAKING 🚨

Manchester United vs Brighton this weekend has been postponed due to covid cases at Manchester United http…",en,2021-12-16T16:51:23.000Z,Twitter for Android,False,
1471523355689984001,1471523355689984001,416703136,1127,0,RT @OficialSala12: Mbappé comemorando seu 100° gol com a camisa do PSG do mesmo jeito que Cristiano Ronaldo comemorou seu 100° gol pelo Man…,pt,2021-12-16T16:51:22.000Z,Twitter for Android,False,
1471523348416905217,1471523348416905217,992459451482304512,528,0,RT @brfootball: The Premier League confirm that Manchester United's game against Brighton on Saturday will be postponed due to rise of COVI…,en,2021-12-16T16:51:20.000Z,Twitter for iPhone,False,
