,user_id,username,created_at,description,profile_image_url,protected,verified,followers_count,following_count,tweet_count,listed_count
773255744015704064,773255744015704064,adamhammer7261,2016-09-06T20:25:10.000Z,West Ham fan ⚒⚒⚒,https://pbs.twimg.com/profile_images/1433924197965836294/On2EadTe_normal.jpg,False,False,240,635,57701,0
143268484,143268484,cadelapava,2010-05-13T01:29:03.000Z,"Papá del gran Tomas, me quedó bacano. Deportes. Seguidor de Bravos, Spurs, Federer y Real Madrid. Esto es una jodedera.",https://pbs.twimg.com/profile_images/1230867323252281344/meJkrJwN_normal.jpg,False,False,1784,778,69793,14
1019961303866269696,1019961303866269696,thezacc18,2018-07-19T15:04:59.000Z,"#LAB
#LEI
#DEM
#F1
#Biden
#RT
#LIKE",https://pbs.twimg.com/profile_images/1414736118323585033/rSjVm4iX_normal.jpg,False,False,291,4888,150690,3
1218141179595739138,1218141179595739138,ChrisHPE,2020-01-17T12:01:15.000Z,Merseyside Red fan. #LakeShow,https://pbs.twimg.com/profile_images/1455061548125208582/tWHT-PYz_normal.jpg,False,False,710,1022,52508,1
1202288083581964288,1202288083581964288,Louisroggg,2019-12-04T18:06:40.000Z,"Bucks, 🚶🚶",https://pbs.twimg.com/profile_images/1460096232861446146/gQqyGr8i_normal.jpg,False,False,589,492,35167,2
3407772785,3407772785,Crismahecha,2015-08-07T21:19:38.000Z,"Un enamorado del Fútbol K Pop & Pro Wrestling
Lisa Manoban Kim Jisoo Rosanne Park Kim Jennie OT4",https://pbs.twimg.com/profile_images/1468452218407997442/EXfi8vu9_normal.jpg,False,False,350,726,99973,1
1196609452960563200,1196609452960563200,gatilhospvcs,2019-11-19T02:01:47.000Z,• segue a página | publicidade ou sugestões via dm 📩,https://pbs.twimg.com/profile_images/1377803787935621122/wiqWQuVV_normal.jpg,False,False,162452,48,749,79
2962064481,2962064481,eitrechos,2015-01-05T14:06:45.000Z,As melhores músicas você encontra aqui. ❤️ ||📩 ••• fan account ••• conta fã,https://pbs.twimg.com/profile_images/1456319609884319750/49LP6j-k_normal.jpg,False,False,214293,49724,53218,106
4515744101,4515744101,wearefcb5,2015-12-17T16:52:09.000Z,,https://pbs.twimg.com/profile_images/1336875024905547776/FPMNiE3u_normal.jpg,False,False,352,173,145668,3
1403383438913130497,1403383438913130497,SiemLabuh,2021-06-11T16:07:49.000Z,Sayur Bening,https://pbs.twimg.com/profile_images/1403383558656249857/_edQKwuX_normal.jpg,False,False,3,109,3153,0
1313126407023857665,1313126407023857665,mongezi_austin,2020-10-05T14:38:50.000Z,"🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦
016 VAAL 🇮🇹🤘🏾",https://pbs.twimg.com/profile_images/1436451769190686727/SaEwNTmY_normal.jpg,False,False,283,430,218,0
1355476764672319489,1355476764672319489,F_Muranda,2021-01-30T11:23:55.000Z,"News editor, Political and Sports curator at Record TV | Africa Affairs Editor at https://t.co/Z5y6hyQzTL",https://pbs.twimg.com/profile_images/1464678550733209601/vo4hvLAA_normal.jpg,False,False,14683,5862,31185,1
2167669691,2167669691,NiclaDossantos,2013-11-04T08:38:05.000Z,ᴄʀᴇᴀᴛɪᴠᴇ ᴄᴀᴘᴏᴍᴀɴᴅᴀᴍᴇɴᴛᴏ | ᴛᴏᴏ ʙᴜꜱʏ ᴅᴏɪɴɢ ᴅɪʀᴛʏ ᴡᴏʀᴋ,https://pbs.twimg.com/profile_images/1449181506774224899/01x86Tuy_normal.jpg,False,False,4346,689,67851,12
1468527026105876482,1468527026105876482,ellah_maih,2021-12-08T10:25:54.000Z,"CFC 💙, Burna stan, just catch your cruise mehn",https://pbs.twimg.com/profile_images/1469316675749171205/AWLDDdsB_normal.jpg,False,False,4,21,274,0
917873335475859459,917873335475859459,MarcusMozzziah,2017-10-10T22:03:51.000Z,Just observations || Soccer & Athletics || Engineering(quantum mechanics)||.... Be nice it's a small world||,https://pbs.twimg.com/profile_images/1394497233610059777/dYlm4oln_normal.jpg,False,False,657,1408,14641,0
1171485820693315586,1171485820693315586,yuri_rzz7,2019-09-10T18:09:36.000Z,永遠にヘクター   | @cruzeiro 💙 | @losgrandesff 🧡 | CL - MG |,https://pbs.twimg.com/profile_images/1469424051332567050/O5dFuiwS_normal.jpg,False,False,778,875,9822,0
153758435,153758435,OlusegunTinubu,2010-06-09T11:12:41.000Z,Tribologist/Apolitical/Blogger/Jesus/Arsenal/#BrooklynNets#ThierryHenry #AnthonyMelo #VamoseRafa #COYG #TroubleNobody/Literature❤️,https://pbs.twimg.com/profile_images/724703239174639617/_ZRCrZWZ_normal.jpg,False,False,878,869,60037,9
1291129510553944065,1291129510553944065,MauricioEasylog,2020-08-05T21:50:59.000Z,Empresario colombiano| Gerente de easyLOG SAS| Outsourcing en Servicios Logísticos Primarios|📊 Datos de⚽|💯Fanático MESSI🔟|Fan del⚽ UCL-UEL-EPL,https://pbs.twimg.com/profile_images/1291129711066849281/Z_fcGwT0_normal.jpg,False,False,325,335,27807,0
786933025124876289,786933025124876289,CopGuyGuy,2016-10-14T14:13:48.000Z,Ghana COP 👮🇬🇭| GOD🙏 | a PROUD @ManUtd FAN 🔰🇪🇬 | a VIRGO ♍️ | 5.9ft 🤗| Sapiosexual 👌| #CR7 FAN,https://pbs.twimg.com/profile_images/1470550048866021383/_765Pjws_normal.jpg,False,False,3235,5001,29985,1
2615922924,2615922924,FantasyFootyFix,2014-07-10T18:26:45.000Z,"Build Team Value. Improve Rank. Win Mini Leagues. 

Use our free app or website for statistics and projections. 

📲App: https://t.co/XlA2bcrHxi…",https://pbs.twimg.com/profile_images/1468569963321597957/ylilawaS_normal.jpg,False,False,114461,367,37936,1667
2512783413,2512783413,ian_oiz,2014-04-27T14:41:22.000Z,In football we breathe @Arsenal ||Gamer|| Enterprenue 🏅 (he who sees the  light sees me ),https://pbs.twimg.com/profile_images/1465768870485110788/DtLNqRpT_normal.jpg,False,False,205,324,846,0
1172597630058278912,1172597630058278912,mrdonkeyNPO,2019-09-13T19:47:25.000Z,MrDonkey is a free web Hosting Site that offers free Unlimited Web Hosting with Unlimited Disk Space.,https://pbs.twimg.com/profile_images/1172608235918041089/VMZTgAFH_normal.jpg,False,False,13,1,31326,0
1217586884542652416,1217586884542652416,eisk__rodri,2020-01-15T23:18:44.000Z,"@flamengo ❤️🖤 Perfil que só fala de flamengo e futebol, as vezes umas besteiras aí.",https://pbs.twimg.com/profile_images/1461359954988732427/qEiNugJ4_normal.jpg,False,False,158,1130,8251,0
1398687202507472904,1398687202507472904,TittlePress,2021-05-29T17:06:37.000Z,,https://pbs.twimg.com/profile_images/1398688403789651969/q5Bt44ij_normal.jpg,False,False,90,0,146078,4
1309980430234517506,1309980430234517506,CarlosAR_31,2020-09-26T22:17:39.000Z,📚 ISIL - Periodismo Deportivo // 19 años🎈 // Red Devil til I die 🔴⚪ // ¿Salesiano? Toda la vida 💙. Necesito fútbol para seguir viviendo ⚽️.,https://pbs.twimg.com/profile_images/1440523970248200207/TDXBHD_u_normal.jpg,False,False,77,714,1036,0
156540927,156540927,Liverpotlian,2010-06-17T06:05:47.000Z,"sure like discuss all kinds of stuff.  But I am a huge Liverpool and Juventus fan!! 

RETWEET AND LIKES DOES NOT NECESSARILY MEAN ENDORSEMENT",https://pbs.twimg.com/profile_images/759177439192846336/NNXXBBpf_normal.jpg,False,False,1405,3581,763576,131
104533890,104533890,Gunawanovix,2010-01-13T16:35:05.000Z,You can see me but i can't see you,https://pbs.twimg.com/profile_images/1279273907208327168/nHIjVAIg_normal.jpg,False,False,531,395,50468,8
